id_municipio,situacao,ano_atendimento,concessionaria,tecnologia,capacidade_backhaul,capacidade_ocupada,capacidade_disponivel
4121356,Atendido,2008,BRASILTELECOM FILIAL/PR,Rádio,8,6,2
4122172,Atendido,2008,BRASILTELECOM FILIAL/PR,Rádio,8,6,2
4125555,Atendido,2008,BRASILTELECOM FILIAL/PR,Rádio,8,6,2
4210852,Atendido,2008,BRASILTELECOM FILIAL/SC,Fibra,8,6,2
4215687,Atendido,2008,BRASILTELECOM FILIAL/SC,Fibra,8,6,2
4215695,Atendido,2008,BRASILTELECOM FILIAL/SC,Fibra,8,6,2
4300455,Atendido,2008,BRASILTELECOM FILIAL/RS,Rádio,8,6,2
4302154,Atendido,2008,BRASILTELECOM FILIAL/RS,Fibra,8,6,2
4305124,Atendido,2008,BRASILTELECOM FILIAL/RS,Fibra,8,6,2
4315149,Atendido,2008,BRASILTELECOM FILIAL/RS,Fibra,8,6,2
5006259,Atendido,2008,BRASILTELECOM FILIAL/MS,Rádio,8,6,2
5101852,Atendido,2008,BRASILTELECOM FILIAL/MT,Rádio,8,6,2
5103957,Atendido,2008,BRASILTELECOM FILIAL/MT,Rádio,8,6,2
5107776,Atendido,2008,BRASILTELECOM FILIAL/MT,Rádio,8,6,2
5200209,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,6,2
5201207,Atendido,2008,BRASILTELECOM FILIAL/GO,Fibra,8,6,2
5205521,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,6,2
5206909,Atendido,2008,BRASILTELECOM FILIAL/GO,Fibra,8,6,2
5209606,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,6,2
5212253,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,6,2
5213400,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,6,2
5213772,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,6,2
5214804,Atendido,2008,BRASILTELECOM FILIAL/GO,Fibra,8,6,2
5220264,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,6,2
5222203,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,6,2
1100700,Atendido,2008,BRASILTELECOM FILIAL/RO,Fibra,8,8,0
1200336,Atendido,2008,BRASILTELECOM FILIAL/AC,Fibra,8,8,0
1200344,Atendido,2008,BRASILTELECOM FILIAL/AC,Fibra,8,8,0
1200807,Atendido,2008,BRASILTELECOM FILIAL/AC,Rádio,8,8,0
1500958,Atendido,2008,TELEMAR/PA,Fibra,16,8,8
1501956,Atendido,2008,TELEMAR/PA,Fibra,16,8,8
1506104,Atendido,2008,TELEMAR/PA,Rádio,8,8,0
1506559,Atendido,2008,TELEMAR/PA,Fibra,8,8,0
1702901,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,8,0
1706001,Atendido,2008,BRASILTELECOM FILIAL/GO,Fibra,8,8,0
1708254,Atendido,2008,BRASILTELECOM FILIAL/GO,Fibra,8,8,0
1710706,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,8,0
1713601,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,8,0
1715002,Atendido,2008,BRASILTELECOM FILIAL/GO,Fibra,8,8,0
1716208,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,8,0
1718303,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,8,0
1718865,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,8,0
1720978,Atendido,2008,BRASILTELECOM FILIAL/GO,Fibra,8,8,0
1721109,Atendido,2008,BRASILTELECOM FILIAL/GO,Rádio,8,8,0
2100154,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2100808,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2100873,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2101251,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2101772,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2101970,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2102077,Atendido,2008,TELEMAR/MA,Rádio,8,8,0
2102556,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2103158,Atendido,2008,TELEMAR/MA,Rádio,8,8,0
2103257,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2104305,Atendido,2008,TELEMAR/MA,Rádio,8,8,0
2104651,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2104909,Atendido,2008,TELEMAR/MA,Rádio,8,8,0
2105153,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2105906,Atendido,2008,TELEMAR/MA,Rádio,8,8,0
2106201,Atendido,2008,TELEMAR/MA,Rádio,8,8,0
2106300,Atendido,2008,TELEMAR/MA,Rádio,8,8,0
2106326,Atendido,2008,TELEMAR/MA,Fibra,60,8,52
2106375,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2106409,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2106631,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2106755,Atendido,2008,TELEMAR/MA,Fibra,46,8,38
2107407,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2108256,Atendido,2008,TELEMAR/MA,Rádio,16,8,8
2108405,Atendido,2008,TELEMAR/MA,Rádio,8,8,0
2109007,Atendido,2008,TELEMAR/MA,Fibra,34,8,26
2109239,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2110237,Atendido,2008,TELEMAR/MA,Rádio,8,8,0
2110856,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2111763,Atendido,2008,TELEMAR/MA,Fibra,8,8,0
2200103,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2200202,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2200277,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2201408,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2201606,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2201960,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2202083,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2202406,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2202778,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2203305,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2203404,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2203503,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2204204,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2204303,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2204659,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2204709,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2204808,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2205003,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2205201,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2205953,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2206407,Atendido,2008,TELEMAR/PI,Fibra,8,8,0
2206506,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2206902,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2207207,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2208106,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2208205,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2208601,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2209104,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2209401,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2210052,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2210508,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2210656,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2211407,Atendido,2008,TELEMAR/PI,Rádio,8,8,0
2300507,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2302057,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2302909,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2303303,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2303907,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2303956,Atendido,2008,TELEMAR/CE,Fibra,16,8,8
2304459,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2305266,Atendido,2008,TELEMAR/CE,Rádio,8,8,0
2305357,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2306504,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2307254,Atendido,2008,TELEMAR/CE,Rádio,8,8,0
2307908,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2308351,Atendido,2008,TELEMAR/CE,Rádio,8,8,0
2308807,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2308906,Atendido,2008,TELEMAR/CE,Fibra,16,8,8
2309805,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2310100,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2310605,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2310902,Atendido,2008,TELEMAR/CE,Rádio,8,8,0
2311355,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2311504,Atendido,2008,TELEMAR/CE,Fibra,50,8,42
2312601,Atendido,2008,TELEMAR/CE,Rádio,8,8,0
2312809,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2313005,Atendido,2008,TELEMAR/CE,Rádio,8,8,0
2313559,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2313757,Atendido,2008,TELEMAR/CE,Rádio,8,8,0
2313906,Atendido,2008,TELEMAR/CE,Fibra,8,8,0
2400703,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2401453,Atendido,2008,TELEMAR/RN,Rádio,16,8,8
2401602,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2401800,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2402501,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2403509,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2404408,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2404705,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2404853,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2405108,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2406106,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2406304,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2406601,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2409902,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2410900,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2411056,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2412104,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2412609,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2414209,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2414605,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2414803,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2415008,Atendido,2008,TELEMAR/RN,Rádio,8,8,0
2500908,Atendido,2008,TELEMAR/PB,Fibra,8,8,0
2502151,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2502508,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2503506,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2504900,Atendido,2008,TELEMAR/PB,Fibra,8,8,0
2505204,Atendido,2008,TELEMAR/PB,Fibra,8,8,0
2506400,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2506509,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2507101,Atendido,2008,TELEMAR/PB,Fibra,8,8,0
2508208,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2509206,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2509800,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2510105,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2511400,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2512002,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2516102,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2516508,Atendido,2008,TELEMAR/PB,Rádio,8,8,0
2600609,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2601052,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2603108,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2604155,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2604304,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2604403,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2604502,Atendido,2008,TELEMAR/PE,Rádio,16,8,8
2605152,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2605806,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2607604,Atendido,2008,TELEMAR/PE,Fibra,100,8,92
2607802,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2608008,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2608453,Atendido,2008,TELEMAR/PE,Fibra,8,8,0
2609105,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2611200,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2611408,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2613800,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2615508,Atendido,2008,TELEMAR/PE,Rádio,8,8,0
2616209,Atendido,2008,TELEMAR/PE,Fibra,8,8,0
2700508,Atendido,2008,TELEMAR/AL,Fibra,8,8,0
2700607,Atendido,2008,TELEMAR/AL,Rádio,8,8,0
2701704,Atendido,2008,TELEMAR/AL,Fibra,8,8,0
2702009,Atendido,2008,TELEMAR/AL,Rádio,8,8,0
2702207,Atendido,2008,TELEMAR/AL,Rádio,8,8,0
2702702,Atendido,2008,TELEMAR/AL,Rádio,8,8,0
2703601,Atendido,2008,TELEMAR/AL,Fibra,8,8,0
2704104,Atendido,2008,TELEMAR/AL,Rádio,16,8,8
2704203,Atendido,2008,TELEMAR/AL,Rádio,16,8,8
2705200,Atendido,2008,TELEMAR/AL,Rádio,8,8,0
2706448,Atendido,2008,TELEMAR/AL,Fibra,8,8,0
2707503,Atendido,2008,TELEMAR/AL,Fibra,16,8,8
2707602,Atendido,2008,TELEMAR/AL,Fibra,8,8,0
2707909,Atendido,2008,TELEMAR/AL,Rádio,8,8,0
2708907,Atendido,2008,TELEMAR/AL,Rádio,8,8,0
2800506,Atendido,2008,TELEMAR/SE,Fibra,8,8,0
2801009,Atendido,2008,TELEMAR/SE,Fibra,8,8,0
2801504,Atendido,2008,TELEMAR/SE,Fibra,8,8,0
2801603,Atendido,2008,TELEMAR/SE,Fibra,8,8,0
2802304,Atendido,2008,TELEMAR/SE,Rádio,8,8,0
2803302,Atendido,2008,TELEMAR/SE,Fibra,8,8,0
2803906,Atendido,2008,TELEMAR/SE,Fibra,8,8,0
2804003,Atendido,2008,TELEMAR/SE,Fibra,8,8,0
2804102,Atendido,2008,TELEMAR/SE,Fibra,8,8,0
2804300,Atendido,2008,TELEMAR/SE,Fibra,8,8,0
2804904,Atendido,2008,TELEMAR/SE,Rádio,8,8,0
2805307,Atendido,2008,TELEMAR/SE,Rádio,8,8,0
2805802,Atendido,2008,TELEMAR/SE,Rádio,16,8,8
2805901,Atendido,2008,TELEMAR/SE,Fibra,8,8,0
2806008,Atendido,2008,TELEMAR/SE,Fibra,8,8,0
2806107,Atendido,2008,TELEMAR/SE,Fibra,8,8,0
2806800,Atendido,2008,TELEMAR/SE,Rádio,8,8,0
2900306,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2900900,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2901809,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2901908,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2902005,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2902203,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2902252,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2902401,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2907004,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2908309,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2910305,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2910859,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2910909,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2911006,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2911402,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2911501,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2913804,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2915304,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2915403,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2915908,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2916203,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2916302,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2916609,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2917805,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2917904,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2918902,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2919603,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2919959,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2920304,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2920403,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2921302,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2922201,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2925709,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2925956,Atendido,2008,TELEMAR/BA,Rádio,16,8,8
2926707,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2927309,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2929354,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2929602,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2929701,Atendido,2008,TELEMAR/BA,Rádio,30,8,22
2929750,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2931103,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2931301,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2931400,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
2931608,Atendido,2008,TELEMAR/BA,Fibra,8,8,0
2931707,Atendido,2008,TELEMAR/BA,Rádio,8,8,0
3100104,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3100302,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3101201,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3101631,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3101805,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3101904,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3102001,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3102100,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3102506,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3102704,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3102902,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3103009,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3103108,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3104106,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3104304,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3104403,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3104601,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3104700,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3104908,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3105301,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3105509,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3106408,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3106804,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3106903,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3107505,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3107604,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3108008,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3108107,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3108305,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3108404,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3108701,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3109204,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3109501,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3109600,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3109709,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3109907,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3110202,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3110301,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3110707,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3110806,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3110905,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3111309,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3111705,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3112000,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3112208,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3112406,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3112505,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3112703,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3112802,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3112901,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3113602,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3113909,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3114006,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3114105,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3114501,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3114808,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3115102,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3115201,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3115359,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3115458,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3115904,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3116001,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3116209,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3116506,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3116704,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3117108,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3117405,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3117702,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3117801,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3117876,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3117900,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3118700,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3118908,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3119203,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3119708,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3119955,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3120201,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3120409,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3120508,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3120805,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3121001,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3121209,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3121506,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3121902,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3122355,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3122504,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3122702,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3122900,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3123007,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3123205,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3123700,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3123809,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3123908,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3124500,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3124609,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3124906,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3125002,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3125200,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3125804,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3126307,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3126604,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3126901,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3127008,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3127305,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3127388,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3127602,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3128204,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3128402,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3128501,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3128808,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3128907,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3129004,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3129202,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3129301,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3129905,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3130002,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3130408,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3130606,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3131109,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3131158,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3131208,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3131505,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3131604,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3132107,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3132206,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3132305,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3132602,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3132909,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3133006,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3133105,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3133204,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3133600,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3133709,Atendido,2008,TELEMAR/MG,Fibra,8,8,0
3133758,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3134301,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3134509,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3134608,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3134707,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3134806,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3135076,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3135357,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3135407,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
3135506,Atendido,2008,TELEMAR/MG,Rádio,8,8,0
